Tf_name	None	
Ap2	0.908003265073	
Arid3a	0.798982922	
Egr1	0.836881654506	
Elk1	0.936521642531	
Elk4	0.892186639618	
Ets1	0.853738840655	
Gabp	0.903820738802	
Gata3	0.854473679089	
Gr	0.728584479696	
Hnf4a	0.936760448753	
Irf3	0.860664117224	
Jund	0.850181077692	
Mafk	0.874950023697	
Max	0.880853215346	
Pou2f2	0.871141470501	
Rxra	0.560899059385	
Sp1	0.81191831764	
Srf	0.838886593751	
Tbp	0.624211200344	
Tcf7l2	0.756303703704	
